recipes_id,title,cook_time_minutes,ingredients,instructions,photo_url,prep_time_minutes,total_time_minutes,rating_stars,review_count
1506,Cream Cheese Coffee Cake I,0,"['1/3 cup packed dark brown sugar', '2 teaspoons unsweetened cocoa powder', '1/3 cup chopped semisweet chocolate', '1 teaspoon ground cinnamon', '1/3 cup raisins', '1/3 cup golden raisins', '1/2 cup toasted walnuts, chopped', '3/4 cup unsalted butter', '1/2 (8 ounce) package cream cheese', '1 cup packed brown sugar', '1/3 cup white sugar', '5 eggs', '1 1/2 teaspoons vanilla extract', '1 cup plain yogurt', '3 1/4 cups all-purpose flour', '1/4 teaspoon salt', '1 tablespoon baking powder', '1/2 teaspoon baking soda']","['Preheat oven to 350 degrees F (175 degrees C). Generously grease a 12 cup Bundt cake pan or a 9 or 10 inch tube pan.', 'Soak raisins in warm water until plump. Drain and dry. Chop coarsely. Mix with 1/3 cup dark brown sugar, cocoa, chocolate, cinnamon, and chopped nuts. You can also mince filling ingredients in a food processor for another texture.', 'Cream the unsalted butter with 1 cup brown sugar and white sugar until fluffy. Add cream cheese, and cream until blended. Add eggs and vanilla, and mix thoroughly. Blend in yogurt or sour cream. Fold in flour, salt, baking powder, soda. Mix well on low speed of mixer. Spread one third batter in prepared pan. Top with some of the filling mixture. Layer in this fashion until filling and batter are used up.', 'Bake until done, 50 to 60 minutes. Cool in pan 10 minutes before removing.']",http://images.media-allrecipes.com/userphotos/250x250/2396.jpg,0,0,4.5,6
1507,Blueberry Snow,15,"['1 (10 inch) angel food cake', '1 (8 ounce) package cream cheese', '1 cup milk', '1 (16 ounce) package frozen whipped topping, thawed', '1 (21 ounce) can blueberry pie filling', ""1/2 cup confectioners' sugar"", '1/2 teaspoon vanilla extract']","['Break angel food cake into small pieces, and spread into the bottom of a 9 x 13 inch baking dish.', ""Mix together confectioners' sugar, cream cheese, vanilla, and milk until smooth. Fold in whipped topping. Pour over cake pieces. Pour blueberries over all. Chill for 4 hours or overnight.""]",http://images.media-allrecipes.com/userphotos/560x315/1209639.jpg,0,255,4.59,51
1508,Cherry Cheesecake,30,"['1 (9 inch) prepared graham cracker crust', '1 (8 ounce) package cream cheese, softened', '1 (14 ounce) can sweetened condensed milk', '1/3 cup lemon juice', '1 teaspoon vanilla extract', '1 (21 ounce) can cherry pie filling']","['Place softened cream cheese in a mixing bowl; add condensed milk, lemon juice, and vanilla. Beat until well blended. Pour mixture into the pie crust. Chill for 5 hours. DO NOT FREEZE!!!', 'Pour cherry pie filling on top of pie. Serve.']",http://images.media-allrecipes.com/userphotos/560x315/4054317.jpg,0,330,4.25,281
1509,Old Fashioned Cinnamon Nut Cake,0,"['1 cup sour cream', '1/2 cup white sugar', '1 teaspoon salt', '2 (.25 ounce) packages active dry yeast', '1/2 cup butter, melted', '3 eggs', '4 1/2 cups all-purpose flour', '1/2 cup butter, melted', '1 cup chopped walnuts', '1 cup white sugar', '1 teaspoon ground cinnamon']","['In a large bowl, mix together sour cream, 1/2 cup sugar, salt, and yeast. Stir until yeast dissolves. Add eggs, 1/2 cup melted butter, and half of the flour; mix well. Mix in the remaining flour.', 'Turn dough out on floured board. Knead until smooth, about 10 to 15 minutes. Place in greased bowl, and cover. Let rise in warm place until double in bulk, about 1 1/2 to 2 hours. Punch dough down. Turn over, and let rise again for 45 minutes.', 'Place 1/2 cup melted butter in a small cup. Mix together 1 cup white sugar, chopped nuts, and cinnamon. Form dough into walnut-sized balls. Dip each ball in melted butter, and roll in sugar-nut mixture. Place in layers in a 10 inch greased tube pan. Sprinkle any remaining sugar-nut mixture or melted butter over the top layer of balls. Cover pan with waxed paper and a towel, and let dough rise again 45 minutes.', 'Bake at 375 degrees F (190 degrees C) for 40 to 50 minutes, or until golden brown. Run a spatula around sides of cake, and invert onto plate.']",http://images.media-allrecipes.com/global/recipes/nophoto/nopicture-910x511.png,0,0,3.5,1
1510,Caramel Frosting V,0,"['1 pound light brown sugar', '1 cup heavy whipping cream', '1/2 teaspoon baking soda', '1/2 cup butter', '1/4 cup chopped pecans (optional)']","['In a medium, heavy saucepan, bring the brown sugar and cream to a rolling boil; boil 1 minute. Add baking soda; boil 1 more minute. Remove from heat. Add butter, but do not stir yet. Let the mixture cool.', 'Beat well. Stir in pecans if desired.']",http://images.media-allrecipes.com/userphotos/250x250/172380.jpg,0,0,4.3,139
1511,Peanut Butter Fudge Cake,0,"['2 cups all-purpose flour', '2 cups white sugar', '1 teaspoon baking soda', '1 cup butter', '1/2 cup unsweetened cocoa powder', '1 cup buttermilk', '2 eggs, beaten', '1 teaspoon vanilla extract', '1 1/2 cups creamy peanut butter', '1/2 cup butter', '1/4 cup unsweetened cocoa powder', '1/3 cup buttermilk', ""4 cups sifted confectioners' sugar"", '1 teaspoon vanilla extract']","['Combine flour, white sugar, and baking soda in a large mixing bowl; set aside.', 'Melt 1 cup butter or margarine in a heavy saucepan; stir in 1/2 cup cocoa. Stir in buttermilk, and eggs until well blended. Cook over medium heat, stirring constantly, until mixture boils. Remove from heat. Mix into flour mixture, stirring until smooth. Stir in 1 teaspoon vanilla. Pour batter into a greased and floured 13 x 9 inch baking pan.', 'Bake at 350 degrees F (175 degrees C) for 20 to 25 minutes, or until an inserted wooden pick comes out clean. Cool 10 minutes on a wire rack. Carefully spread peanut butter over warm cake. Cool completely.', ""To Make Frosting: Combine 1/2 cup butter or margarine, 1/4 cup cocoa, and buttermilk in a small sauce pan. Bring to a boil over medium heat, stirring constantly. Pour over confectioners' sugar, stirring until smooth. Stir in 1 teaspoon vanilla. Spread chocolate frosting over peanut butter on cake. Cut into squares.""]",http://images.media-allrecipes.com/userphotos/250x250/3535.jpg,0,0,4.42,114
1512,Sweet Potato Cheesecake,40,"['1 1/4 cups graham cracker crumbs', '1/4 cup white sugar', '1/4 cup butter, melted', '2 pounds sweet potatoes', '3 (8 ounce) packages cream cheese, softened', '7/8 cup white sugar', '1/3 cup sour cream', '1/4 cup heavy whipping cream', '3 eggs, room temperature', '3/4 cup packed brown sugar', '1/4 cup butter', '1/4 cup heavy whipping cream', '1 cup chopped pecans']","['Preheat oven to 350 degrees F (175 degrees C ).', 'Mix together graham cracker crumbs, 1/4 cup sugar, and 1/4 cup melted butter. Press mixture into the bottom of a 9 1/2-inch springform pan. Bake 10 minutes; remove from oven and set aside. Keep the oven on.', 'Place potatoes in a baking dish. Bake until a knife inserted in center goes through easily, about 1 hour. Cool sweet potatoes enough to handle, peel, and puree.', 'Beat cream cheese and 3/4 cup plus 2 tablespoons white sugar until smooth. Mix in sour cream, 1/4 cup cream, and 1 1/2 cups sweet potato puree. Beat in eggs one at a time, blending well after each. Pour filling into crust.', 'Bake in 350 degrees F (175 degrees C ) oven until a tester inserted near the center comes out clean, about 1 hour (center may still be slightly jiggly).', 'Turn off the oven. Let cake stand 1 hour in oven with door ajar.', 'Combine brown sugar and 1/4 cup butter or margarine in a heavy small saucepan. Stir over low heat until sugar dissolves. Increase heat, and bring to a boil. Mix in 1/4 cup cream, then nuts. Pour hot topping over cheesecake. Store leftover cheesecake in the refrigerator.']",http://images.media-allrecipes.com/userphotos/250x250/25763.jpg,60,220,4.65,102
1513,Date Nut Mayonnaise Cake,0,"['1 cup dates, pitted and chopped', '2 teaspoons baking soda', '1 cup boiling water', '2 cups all-purpose flour', '1 cup white sugar', '1 cup mayonnaise', '1 cup chopped walnuts', '1/4 cup water', '1 egg, beaten', '1 cup white sugar', '1/2 cup butter', '3/4 teaspoon lemon zest', '3 tablespoons lemon juice']","['Preheat oven to 350 degrees F (175 degrees C). Grease and flour a 9 x 13 inch pan.', 'In a large bowl, mix dates, 1 teaspoon soda, and boiling water. Cool.', 'Add flour, 1 cup sugar, mayonnaise, and remaining 1 teaspoon soda. Use medium speed of mixer, and beat until mixture is well blended. Stir in nuts. Spread batter in prepared pan.', 'Bake for 45 minutes, or until a toothpick inserted in center comes out clean.', 'While the cake is baking, prepare the lemon sauce. Mix beaten egg and 1/4 cup water; place in a medium saucepan. Add 1 cup sugar, butter or margarine, and lemon peel and juice. Heat to boiling over medium heat, stirring constantly. Serve sauce over warm cake. Refrigerate any leftover sauce.']",http://images.media-allrecipes.com/userphotos/560x315/3594652.jpg,0,0,4.25,7
1514,Gumdrop Fruitcake,0,"['1 cup butter', '2 cups white sugar', '2 eggs, beaten', '4 cups all-purpose flour', '1 teaspoon ground cinnamon', '1/4 teaspoon ground cloves', '1/4 teaspoon ground nutmeg', '1/4 teaspoon salt', '1 1/2 cups applesauce', '1 teaspoon baking soda', '1 tablespoon hot water', '1 teaspoon vanilla extract', '16 ounces gumdrops, no black ones', '3 cups raisins', '1 cup chopped pecans', '1 tablespoon butter']","['Preheat oven to 325 degrees F (165 degrees C). Line two 9 x 5 inch loaf pans or a 10 inch tube pan with greased parchment or heavy paper.', 'Sift together the flour, cinnamon, cloves, nutmeg, and salt.', 'Cut the gumdrops in fourths. Fry the pecans in the 1 tablespoon butter or margarine. Mix pecans, raisins, and gumdrops together, and roll in 3/4 cup of flour mixture.', 'In a large bowl, cream together 1 cup butter or margarine and white sugar. Mix in beaten eggs. Mix in the flour and spice mixture alternately with the applesauce. Dissolve soda in hot water, and stir into batter. Stir in the vanilla. Stir in nuts, gumdrops, and raisins.', 'Bake for 2 hours. The baking time for the tube pan should be about 30 to 40 minutes longer. Test about 10 minutes before the longer time. You may not get a clean tester, but you will be able to tell if it is the candy gumdrop or dough. Cool. Wrap in foil.']",http://images.media-allrecipes.com/userphotos/560x315/1808232.jpg,0,0,5,7
1515,Seven-Up™ Cake III,0,"['3 cups white sugar', '1 cup butter', '1/2 cup shortening', '5 eggs', '3 cups all-purpose flour', '1 teaspoon lemon extract', '1 (12 fluid ounce) can or bottle lemon-lime flavored carbonated beverage', '1 1/2 cups white sugar', '1/2 cup butter', '3 eggs', '1 cup flaked coconut', '1 (8 ounce) can crushed pineapple with juice', '1/2 cup chopped pecans']","['Preheat oven to 325 degrees F (165 degrees C). Grease and flour one 9 x 13 inch baking pan.', 'Cream the 1 cup butter or margarine, shortening and 3 cups white sugar together until light and fluffy. Beat in the eggs one a time beating well after each addition.', 'Beat in the flour, lemon extract and lemon-lime soda. Mix well and pour batter into the prepared pan.', 'Bake at 325 degrees F (165 degrees C) for 1 hour.', 'To Make Icing: In a saucepan combine the 1 1/2 cups white sugar, 1/2 cup butter or margarine, 3 eggs, coconut, pineapple and nuts. Cook over medium heat, stirring constantly until mixture is thick. Pour over cake while cake is still hot and icing is bubbling.']",http://images.media-allrecipes.com/global/recipes/nophoto/nopicture-910x511.png,0,0,3.82,10
1516,Cannoli Cake Roll,0,"['5 eggs, separated', '1 teaspoon vanilla extract', '1/2 cup white sugar, divided', '1/4 teaspoon cream of tartar', '1/4 teaspoon salt', '3/4 cup cake flour', '2 tablespoons orange liqueur', '1 tablespoon water', '1 tablespoon white sugar', ""confectioners' sugar for dusting"", '1 1/4 cups ricotta cheese', '4 ounces cream cheese', ""1/2 cup confectioners' sugar"", '1/2 teaspoon vanilla extract', '1/4 teaspoon ground cinnamon', '1/4 cup mini semi-sweet chocolate chips', '3/4 cup heavy whipping cream', ""3 tablespoons confectioners' sugar"", '2 tablespoons orange liqueur', '1/2 teaspoon vanilla extract', '1/4 cup chopped pistachio nuts', '1 tablespoon white sugar', '1 tablespoon mini semi-sweet chocolate chips']","['Preheat oven to 375 degrees F (190 degrees C). Grease one 15 1/2 x 10 1/2 inch jelly-roll pan and line with parchment paper.', 'Separate the eggs. In small bowl, with mixer at high speed, beat egg yolks, vanilla, and 1/4 cup granulated sugar until very thick and lemon colored, about 5 minutes. Set beaten yolk mixture aside.', 'In large bowl, with clean beaters and with mixer at high speed, beat egg whites, cream of tartar, and salt until soft peaks for. Beating at high speed, gradually sprinkle in 1/4 cup granulated sugar until sugar dissolves and whites stand in stiff peaks.', 'Transfer beaten egg yolks to another large bowl. With rubber spatula, gently fold beaten egg whites into beaten egg yolks, one-third at a time. Sift and fold flour, one-third at a time, into egg mixture.', 'With metal spatula, spread batter evenly in pan. Bake at 375 degrees F (190 degrees C) for 10 minutes or until top of cake springs back when lightly touched with finger.', 'Meanwhile, in a cup, mix 2 tablespoons orange liqueur with 1 tablespoon water and 1 tablespoon sugar until sugar dissolves.', ""Sprinkle clean cloth towel with confectioners' sugar. When cake is done, immediately invert hot cake onto towel. Carefully peel off parchment paper and discard. Brush cake with orange-liqueur mixture. Starting from a long side, roll cake with towel jelly-roll fashion. Cool cake roll, seam side down, on wire rack until completely cool, about 1 hour."", ""To Make Ricotta Filling: In food processor, with knife blade attached, blend the ricotta cheese, cream cheese, 1/2 cup confectioners' sugar, 1/2 teaspoon vanilla and cinnamon. until smooth. Transfer filling to bowl and stir in 1/4 cup of the chocolate pieces. Cover and refrigerate filling while cake cools."", 'Assemble Cake: Gently unroll cooled cake. With metal spatula, spread filling over cake almost to edges. Starting from same long side, roll cake without towel. Place rolled cake, seam side down, on platter.', ""To Make Frosting: In small bowl, with mixer at medium speed, beat whipping cream and 3 tablespoons confectioners' sugar until soft peaks form. With rubber spatula, fold in 2 tablespoons orange liqueur and 1/2 teaspoon vanilla. With metal spatula, spread whipped-cream frosting over cake. Refrigerate cake at least 2 hours before serving. Sprinkle top of cake with chopped pistachios and chocolate pieces just before serving.""]",http://images.media-allrecipes.com/userphotos/560x315/2183090.jpg,0,0,4.34,76
